Genre,Title,price,Stock,Star,UPC,Type,Tax,Number of reviews,desc
Young Adult,Two Boys Kissing,32.74,3,2,61bc8167c9680283,Books,0,0,New York Times bestselling author David Levithan tells the based-on-true-events story of Harry and Craig  two 17-year-olds who are about to take part in a 32-hour marathon of kissing to set a new Guinness World Recordâall of which is narrated by a Greek Chorus of the generation of gay men lost to AIDS. While the two increasingly dehydrated and sleep-deprived boys are locki New York TimesÂ  bestselling author David Levithan tells the based-on-true-events story of Harry and Craig  two 17-year-olds who are about to take part in a 32-hour marathon of kissing to set a new Guinness World Recordâall of which is narrated by a Greek Chorus of the generation of gay men lost to AIDS. While the two increasingly dehydrated and sleep-deprived boys are locking lips||Fore More You should read this books. Thanks
Young Adult,The New Guy (and Other Senior Year Distractions),44.92,3,3,3e42ac0f4d43320f,Books,0,0,A ridiculously cute  formerly-famous new guy dropping into your life? It's practically every girl's dream. But not Jules McCallister-Morgan's. I realize that on paper I look like your standard type-A  neurotic||Fore More You should read this books. Thanks
Young Adult,"The Land of 10,000 Madonnas",29.64,3,4,35e69a79d2b1e804,Books,0,0,Five teens backpack through Europe to fulfill the mysterious dying wish of their friend.Jesse lives with his history professor dad in a house covered with postcards of images of the Madonna from all over the world. Theyâre gotten used to this life: two motherless dudes living among thousands of Madonnas. But Jesse has a heart condition that will ultimately cut his life tra Five teens backpack through Europe to fulfill the mysterious dying wish of their friend.Jesse lives with his history professor dad in a house covered with postcards of images of the Madonna from all over the world. Theyâre gotten used to this life: two motherless dudes living among thousands of Madonnas. But Jesse has a heart condition that will ultimately cut his life tragically short. Before he dies  he arranges a mysterious trip to Europe for his three cousins  his best friend||Fore More You should read this books. Thanks
Young Adult,Scarlet (The Lunar Chronicles #2),14.57,3,4,510832818edb6fbc,Books,0,0,Cinder  the cyborg mechanic  returns in the second thrilling installment of the bestselling Lunar Chronicles. Sheâs trying to break out of prisonâeven though if she succeeds||Fore More You should read this books. Thanks
Young Adult,Legend (Legend #1),43.69,3,4,0ce8075fab4a2b5b,Books,0,0,There is an alternate cover edition for this ISBN13 here.What was once the western United States is now home to the Republic  a nation perpetually at war with its neighbors. Born into an elite family in one of the Republic's wealthiest districts  fifteen-year-old June is a prodigy being groomed for success in the Republic's highest military circles. Born into the slums||Fore More You should read this books. Thanks
Young Adult,Lady Renegades (Rebel Belle #3),53.04,3,5,16e843e6b853cc2f,Books,0,0,Just as Harper Price starts coming to terms with her role as David Starkâs battle-ready Paladin  protector  and girlfriendâher world goes crazy all over again.Overwhelmed by his Oracle powers||Fore More You should read this books. Thanks
Young Adult,Golden (Heart of Dread #3),42.21,3,4,984b3b6e7479b571,Books,0,0,The action-packed finale to the Heart of Dread seriesIn this epic conclusion to the trilogy  Nat and Wes go on a journey to find the Rift  save the source of magic and defeat the Drau||Fore More You should read this books. Thanks
Young Adult,Cinder (The Lunar Chronicles #1),26.09,3,1,7e9579921e5407cb,Books,0,0,Humans and androids crowd the raucous streets of New Beijing. A deadly plague ravages the population. From space  a ruthless lunar people watch  waiting to make their move. No one knows that Earthâs fate hinges on one girl.Cinder||Fore More You should read this books. Thanks
Young Adult,Boy Meets Boy,21.12,3,3,8e0bc2fe4e7d35b5,Books,0,0,This is the story of Paul  a sophomore at a high school like no other: The cheerleaders ride Harleys  the homecoming queen used to be a guy named Daryl (she now prefers Infinite Darlene and is also the star quarterback)||Fore More You should read this books. Thanks
Young Adult,Annie on My Mind,36.83,3,5,7bf87402413c27ff,Books,0,0,This groundbreaking book is the story of two teenage girls whose friendship blossoms into love and who  despite pressures from family and school that threaten their relationship  promise to be true to each other and their feelings. This book is so truthful and honest||Fore More You should read this books. Thanks
Young Adult,New Moon (Twilight #2),12.86,2,4,6fa3ea52c8e31e06,Books,0,0,Also see: Alternate Cover Editions for this ISBN [ACE] ACE #1 I knew we were both in mortal danger. Still  in that instant  I felt well. Whole. I could feel my heart racing in my chest||Fore More You should read this books. Thanks
Young Adult,Girl Online On Tour (Girl Online #2),53.47,2,1,97b8f130d32e9f4e,Books,0,0,The sequel to the number-one bestseller Girl Online. Penny joins her rock-star boyfriend  Noah  on his European music tour.Penny's bags are packed.When Noah invites Penny on his European music tour||Fore More You should read this books. Thanks
Young Adult,The Haters,27.89,1,5,fff8a057a40c4a60,Books,0,0,From Jesse Andrews  author of the New York Times bestselling Me and Earl and the Dying Girl and screenwriter of the Sundance awardâwinning motion picture of the same name  comes a groundbreaking young adult novel about music||Fore More You should read this books. Thanks
Young Adult,The Art of Not Breathing,40.83,1,4,5bc1fbccfbf2355c,Books,0,0,Since her twin brother  Eddie  drowned five years ago||Fore More You should read this books. Thanks
Science,The Most Perfect Thing: Inside (and Outside) a Bird's Egg,42.96,16,4,aadee1c326d286e3,Books,0,0,Renowned ornithologist Tim Birkhead opens this gripping story as a female guillemot chick hatches  already carrying her full quota of tiny eggs within her undeveloped ovary. As she grows into adulthood  only a few of her eggs mature||Fore More You should read this books. Thanks
Science,Immunity: How Elie Metchnikoff Changed the Course of Modern Medicine,57.36,16,5,e4f74c16de34d440,Books,0,0,Around Christmas of 1882  while peering through a microscope at starfish larvae in which he had inserted tiny thorns  Russian zoologist Elie Metchnikoff had a brilliant insight: what if the mobile cells he saw gathering around the thorns were nothing but a healing force in action? Metchnikoffâs daring theory of immunityâthat voracious cells he called phagocytes formed the Around Christmas of 1882||Fore More You should read this books. Thanks
Science,Sorting the Beef from the Bull: The Science of Food Fraud Forensics,44.74,14,4,3edcccc4f341fb1a,Books,0,0,Horse meat in our burgers  melamine in our infant formula  artificial colors in our fish and fruit--as our urban lifestyle takes us farther away from our food sources||Fore More You should read this books. Thanks
Science,Tipping Point for Planet Earth: How Close Are We to the Edge?,37.55,12,1,148715df5a02ea5e,Books,0,0,Tipping Point for Planet Earth explains why Earth is headed for a tipping point  a change so fast  dramatic||Fore More You should read this books. Thanks
Science,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",55.91,9,1,ca74f2e3c35a3e77,Books,0,0,From Brian Greene  one of the worldâs leading physicists and author the Pulitzer Prize finalist The Elegant Universe  comes a grand tour of the universe that makes us look at reality in a completely different way.Space and time form the very fabric of the cosmos. Yet they remain among the most mysterious of concepts. Is space an entity? Why does time have a direction? Coul From Brian Greene||Fore More You should read this books. Thanks
Science,Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,28.41,8,1,0c11e2d068768dbb,Books,0,0,In the exploding world of citizen science  hundreds of thousands of volunteers are monitoring climate change  tracking bird migration||Fore More You should read this books. Thanks
Science,The Origin of Species,10.01,7,4,0345872b14f9e774,Books,0,0,The publication of Darwinâs The Origin of Species in 1859 marked a dramatic turning point in scientific thought. The volume had taken Darwin more than twenty years to publish  in part because he envisioned the storm of controversy it was certain to unleash. Indeed  selling out its first edition on its first day||Fore More You should read this books. Thanks
Science,The Grand Design,13.76,5,3,3213b1f13f5f0f7c,Books,0,0,THE FIRST MAJOR WORK IN NEARLY A DECADE BY ONE OF THE WORLDâS GREAT THINKERSâA MARVELOUSLY CONCISE BOOK WITH NEW ANSWERS TO THE ULTIMATE QUESTIONS OF LIFEWhen and how did the universe begin? Why are we here? Why is there something rather than nothing? What is the nature of reality? Why are the laws of nature so finely tuned as to allow for the existence of beings like ours THE FIRST MAJOR WORK IN NEARLY A DECADE BY ONE OF THE WORLDâS GREAT THINKERSâA MARVELOUSLY CONCISE BOOK WITH NEW ANSWERS TO THE ULTIMATE QUESTIONS OF LIFEÂ When and how did the universe begin? Why are we here? Why is there something rather than nothing? What is the nature of reality? Why are the laws of nature so finely tuned as to allow for the existence of beings like ourselves? And  finally  is the apparent âgrand designâ of our universe evidence of a benevolent creator who set things in motionâor does science offer another explanation? The most fundamental questions about the origins of the universe and of life itself||Fore More You should read this books. Thanks
Science,Peak: Secrets from the New Science of Expertise,16.28,5,2,6036239d2ab349b7,Books,0,0,A survey of the psychology of expertise  providing techniques for developing mastery of any skill  drawn from the authors' extensive||Fore More You should read this books. Thanks
Science,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",13.03,3,4,c6bf14cb901c63ac,Books,0,0,The international bestseller that inspired a major Nova special and sparked a new understanding of the universe  now with a new preface and epilogue.Brian Greene  one of the world's leading string theorists||Fore More You should read this books. Thanks
Science,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",57.35,3,5,63c0826ef59eae66,Books,0,0,From New York Times bestselling author Sam Kean comes incredible stories of science  history  finance||Fore More You should read this books. Thanks
Science,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",25.83,3,2,61002f3b7ba5d780,Books,0,0,Richard Feynman (1918-1988)  winner of the Nobel Prize in physics  thrived on outrageous adventures. Here he recounts in his inimitable voice his experience trading ideas on atomic physics with Einstein and Bohr and ideas on gambling with Nick the Greek; cracking the uncrackable safes guarding the most deeply held nuclear secrets; painting a naked female toreador - and muc Richard Feynman (1918-1988)||Fore More You should read this books. Thanks
Science,Seven Brief Lessons on Physics,30.6,3,4,281a244ce1954711,Books,0,0,Everything you need to know about the beauty ofmodern physics in less than 100 pages.In seven brief lessons  Italian theoretical physicist Carlo Rovelli guides readers with admirable clarity through the most transformative physics breakthroughs of the twentieth and twenty-first centuries. This playful  entertaining and mind-bending introduction to modern physics||Fore More You should read this books. Thanks
Science,The Selfish Gene,29.45,1,1,6f2c0a9adbb2bca9,Books,0,0,Richard Dawkins' brilliant reformulation of the theory of natural selection has the rare distinction of having provoked as much excitement and interest outside the scientific community as within it. His theories have helped change the whole nature of the study of social biology  and have forced thousands of readers to rethink their beliefs about life. In his internationall Richard Dawkins' brilliant reformulation of the theory of natural selection has the rare distinction of having provoked as much excitement and interest outside the scientific community as within it. His theories have helped change the whole nature of the study of social biology  and have forced thousands of readers to rethink their beliefs about life. In his internationally bestselling||Fore More You should read this books. Thanks
Poetry,A Light in the Attic,51.77,22,3,a897fe39b1053632,Books,0,0,It's hard to imagine a world without A Light in the Attic. This now-classic collection of poetry and drawings from Shel Silverstein celebrates its 20th anniversary with this special edition. Silverstein's humorous and creative verse can amuse the dowdiest of readers. Lemon-faced adults and fidgety kids sit still and read these rhythmic words and laugh and smile and love th It's hard to imagine a world without A Light in the Attic. This now-classic collection of poetry and drawings from Shel Silverstein celebrates its 20th anniversary with this special edition. Silverstein's humorous and creative verse can amuse the dowdiest of readers. Lemon-faced adults and fidgety kids sit still and read these rhythmic words and laugh and smile and love that Silverstein. Need proof of his genius? RockabyeRockabye baby  in the treetopDon't you know a treetopIs no safe place to rock?And who put you up there And your cradle||Fore More You should read this books. Thanks
Poetry,The Black Maria,52.15,19,1,1dfe412b8ac00530,Books,0,0,"Praise for Aracelis Girmay:""[Girmay's] every lossâshe calls them estrangementsâis a yearning for connection across time and place; her every fragment is a bulwark against ruin."" â O  The Oprah Magazine ""In Aracelis Girmay we have a poet who collects  polishes||Fore More You should read this books. Thanks"
Poetry,Shakespeare's Sonnets,20.66,19,4,30a7f60cd76ca58c,Books,0,0,This book is an important and complete collection of the Sonnets of William Shakespeare. Most readers are aware of the great plays and manuscripts written for the stage  but are unaware of the magnificent Sonnets which were written around the same period. This is an excellent  complete collection of the Sonnets and poetry of William Shakespeare and should not be missed by This book is an important and complete collection of the Sonnets of William Shakespeare. Most readers are aware of the great plays and manuscripts written for the stage||Fore More You should read this books. Thanks
Poetry,Olio,23.88,19,1,feb7cc7701ecf901,Books,0,0,Part fact  part fiction  Tyehimba Jess's much anticipated second book weaves sonnet||Fore More You should read this books. Thanks
Poetry,You can't bury them all: Poems,33.63,17,2,55f9da0c5eea2e10,Books,0,0,A poetry that is at once harrowing  angry  and achingly beautiful Patrick Woodcock has spent the past seven years engaging with and being shaped by the people||Fore More You should read this books. Thanks
Poetry,Slow States of Collapse: Poems,57.31,17,3,b4fd5943413e089a,Books,0,0,The eagerly anticipated debut from one of Canadaâs most exciting new poets In her debut collection  Ashley-Elizabeth Best explores the cultivation of resilience during uncertain and often trying times. Itâs a book built around day-to-day conflicts â poems about love  family||Fore More You should read this books. Thanks
Poetry,Untitled Collection: Sabbath Poems 2014,14.27,16,4,657fe5ead67a7767,Books,0,0,More than thirty-five years ago  when the weather allowed  Wendell Berry began spending his sabbaths outdoors||Fore More You should read this books. Thanks
Poetry,Poems That Make Grown Women Cry,14.19,15,4,31001a1210623bd4,Books,0,0,Following the success of their anthology Poems That Make Grown Men Cry  father-and-son team Anthony and Ben Holden  working with Amnesty International||Fore More You should read this books. Thanks
Poetry,Night Sky with Exit Wounds,41.05,15,1,cfeb1e1e0e695b58,Books,0,0,âReading Vuong is like watching a fish move: he manages the varied currents of English with muscled intuition. His poems are by turns graceful and wonderstruck. His lines are both long and short  his pose narrative and lyric  his diction formal and insouciant. From the outside||Fore More You should read this books. Thanks
Poetry,salt.,46.78,14,4,86cbddb61ea78bb7,Books,0,0,Salt is a journey through warmth and sharpness. This collection of poetry explores the realities of multiple identities  language  diasporic life & pain||Fore More You should read this books. Thanks
Poetry,"Quarter Life Poetry: Poems for the Young, Broke and Hangry",50.89,14,5,aa35446aab16017f,Books,0,0,"The creator of the popular Tumblr and Instagram ""Quarter Life Poetry"" tackles the real-life truths of work  money  sex||Fore More You should read this books. Thanks"
Poetry,Out of Print: City Lights Spotlight No. 14,53.64,8,5,c0fc0cd215ee1724,Books,0,0,The third full-length collectionby Julien Poirier  Out of Print is a truly bicoastal volume  reflecting the poet's years in New York as well as his return to his Bay Area roots. Consider it a meetinghouse between late New York School and contemporary California surrealism||Fore More You should read this books. Thanks
Poetry,Les Fleurs du Mal,29.04,8,5,c44c5e1425475206,Books,0,0,Presents the first American translation of the complete text of Baudelaire's 1857 masterwork and includes the complete original French texts for easy comparison.||Fore More You should read this books. Thanks
Poetry,Howl and Other Poems,40.45,8,2,b7870fa6dc088fbb,Books,0,0,The prophetic poem that launched a generation when it was first published in 1965 is here presented in a commemorative fortieth Anniversary Edition.When the book arrived from its British printers  it was seized almost immediately by U.S. Customs  and shortly thereafter the San Francisco police arrested its publisher and editor||Fore More You should read this books. Thanks
Poetry,Leave This Song Behind: Teen Poetry at Its Best,51.17,7,5,b74ee891e2a6dd69,Books,0,0,"It's been 10 years since the last book in the ""Teen Ink"" series"" Written in the Dirt ""was published. Now  a whole new batch of teen writers has emerged with their own unique voices. ""Leave This Song Behind"" features the best poetry submitted by those writers to ""Teen Ink"" over the last five years. The pieces in this book were chosen because they were so powerful that they It's been 10 years since the last book in the ""Teen Ink"" series"" Written in the Dirt ""was published. Now  a whole new batch of teen writers has emerged with their own unique voices. ""Leave This Song Behind"" features the best poetry submitted by those writers to ""Teen Ink"" over the last five years. The pieces in this book were chosen because they were so powerful that they stood out from the rest. ""Teen Ink"" editors took a deep look into each poem's strengths then divided ""Leave This Song Behind"" into seven sections based on the poetic techniques or qualities that moved them most. Vivid sensory details made some poems shine; others caught their attention with simple||Fore More You should read this books. Thanks"
Poetry,The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),15.42,6,5,3d250ab0f12be445,Books,0,0,The Collected Poems of W. B. Yeats includes all of the poems authorized by Yeats for inclusion in his standard canon. Breathtaking in range  it encompasses the entire arc of his career  from luminous reworking of ancient Irish myths and legends to passionate meditations on the demands and rewards of youth and old age||Fore More You should read this books. Thanks
Poetry,The Crossover,38.77,5,4,b228042c088b1913,Books,0,0,"""With a bolt of lightning on my kicks . . .The court is SIZZLING. My sweat is DRIZZLING. Stop all that quivering. Cuz tonight I'm delivering "" announces dread-locked  12-year old Josh Bell. He and his twin brother Jordan are awesome on the court. But Josh has more than basketball in his blood||Fore More You should read this books. Thanks"
Poetry,Booked,17.49,5,5,b54d7416bb445989,Books,0,0,Like lightning/you strike/fast and free/legs zoom/down field/eyes fixed/on the checkered ball/on the goal/ten yards to go/canât nobody stop you/canât nobody cop youâ¦ In this follow-up to the Newbery-winning novel THE CROSSOVER  soccer  family||Fore More You should read this books. Thanks
Poetry,Twenty Love Poems and a Song of Despair,30.95,1,4,e63c3f25338baf9a,Books,0,0,Drawn from the most intimate and personal associations  Pablo Neruda's most beloved collection of poetry juxtaposes the exuberance of youthful passion with the desolation of grief  the sensuality of the body with the metaphorical nuances of nature. Pulitzer Prize-winning poet W. S. Merwin's masterly translation faces the original Spanish text. This edition also features an Drawn from the most intimate and personal associations||Fore More You should read this books. Thanks
Paranormal,"Vampire Knight, Vol. 1 (Vampire Knight #1)",15.4,1,1,e7e87087b1a44711,Books,0,0,Yuki Cross has no memory of her past prior to the moment she was saved from a vampire attack ten years ago. She was adopted by the headmaster of Cross Academy  and now works alongside Zero to guard the Academy's secret. Cross Adademy is attended by two groups of students: the Day Class and the Night Class. At twilight  when the students of the Day Class return to their dor Yuki Cross has no memory of her past prior to the moment she was saved from a vampire attack ten years ago. She was adopted by the headmaster of Cross Academy||Fore More You should read this books. Thanks
Art,Wall and Piece,44.18,18,4,ccd9ffa25efabdea,Books,0,0,"Banksy  Britain's now-legendary ""guerilla"" street artist  has painted the walls||Fore More You should read this books. Thanks"
Art,Feathers: Displays of Brilliant Plumage,49.05,14,3,9194ae88379dbf1a,Books,0,0,Exquisite images from award-winning National Geographic photographer Robert Clark offer a captivating perspective on the vast beauty and myriad functions of a seemingly simple thing: the bird feather. Each detailed close-up is paired with informative text about the utility and evolution of the feather it depicts  making this handsome marriage of art and science the ideal g Exquisite images from award-winning National Geographic photographer Robert Clark offer a captivating perspective on the vast beauty and myriad functions of a seemingly simple thing: the bird feather. Each detailed close-up is paired with informative text about the utility and evolution of the feather it depicts  making this handsome marriage of art and science the ideal gift for bird lovers||Fore More You should read this books. Thanks
Art,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,48.63,9,4,d6d9ffea95f2f8bf,Books,0,0,"""This is a book about making art. Ordinary art. Ordinary art means something like: all art not made by Mozart. After all  art is rarely made by Mozart-like people; essentiallyâstatistically speakingâthere aren't any people like that. Geniuses get made once-a-century or so  yet good art gets made all the time||Fore More You should read this books. Thanks"
Art,The New Drawing on the Right Side of the Brain,43.02,8,3,3eec766dda26fa64,Books,0,0,When Drawing on the Right Side of the Brain was first published in 1979  it hit the New York Times bestseller list within two weeks and stayed there for more than a year. In 1989  when Dr. Betty Edwards revised the book||Fore More You should read this books. Thanks
Art,History of Beauty,10.29,8,4,8a150fd8ff5d7686,Books,0,0,Now in paperback  Umberto Ecoâs groundbreaking and much-acclaimed first illustrated book has been a critical success since its first publication in 2004. What is beauty? Umberto Eco  among Italyâs finest and most important contemporary thinkers||Fore More You should read this books. Thanks
Art,The Story of Art,41.14,7,4,9147c5251cc99eb1,Books,0,0,This text is the 16th revised and updated edition of this introduction to art  from the earliest cave paintings to experimental art. Eight new artists from the modern period have been introduced. They are: Corot  Kollwitz||Fore More You should read this books. Thanks
Art,The Art Book,32.34,7,2,4b8fa561a1e52d1c,Books,0,0,An A to Z guide to 500 great painters and sculptors from medieval to modern times  it debunks art historical classifications by throwing together brilliant examples of all periods  schools||Fore More You should read this books. Thanks
Art,Ways of Seeing,39.51,1,5,66a4e422b212726a,Books,0,0,"John Bergerâs Classic Text on ArtJohn Berger's Ways of Seeing is one of the most stimulating and the most influential books on art in any language. First published in 1972  it was based on the BBC television series about which the (London) Sunday Times critic commented: ""This is an eye-opener in more ways than one: by concentrating on how we look at paintings . . . he will John Bergerâs Classic Text on ArtJohn Berger's Ways of Seeing is one of the most stimulating and the most influential books on art in any language. First published in 1972  it was based on the BBC television series about which the (London) Sunday Times critic commented: ""This is an eye-opener in more ways than one: by concentrating on how we look at paintings . . . he will almost certainly change the way you look at pictures."" By now he has.""Berger has the ability to cut right through the mystification of the professional art critics . . . He is a liberator of images: and once we have allowed the paintings to work on us directly||Fore More You should read this books. Thanks"
Psychology,The Lucifer Effect: Understanding How Good People Turn Evil,10.4,14,1,4e812d32d64e2431,Books,0,0,"Renowned social psychologist and creator of the ""Stanford Prison Experiment "" Philip Zimbardo explores the mechanisms that make good people do bad things  how moral people can be seduced into acting immorally||Fore More You should read this books. Thanks"
Psychology,The Golden Condom: And Other Essays on Love Lost and Found,39.43,12,1,235fa48eeed11d82,Books,0,0,Dr. Jeanne Safer has dedicated much of her decades' long career in psychotherapy to exploring taboo subjects that we all think about in private but seldom discuss in public. From conflicted sibling relationships to the choice not to have children  Safer's work has always been unflinching in its aim to dive deep into topics that make most of us blush  but which are present Dr. Jeanne Safer has dedicated much of her decades' long career in psychotherapy to exploring taboo subjects that we all think about in private but seldom discuss in public. From conflicted sibling relationships to the choice not to have children||Fore More You should read this books. Thanks
Psychology,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,56.27,11,3,ce8666d9b42fc9a0,Books,0,0,A groundbreaking approach to transforming traumatic legacies passed down in families over generations  by an acclaimed expert in the field Depression. Anxiety. Chronic Pain. Phobias. Obsessive thoughts. The evidence is compelling: the roots of these difficulties may not reside in our immediate life experience or in chemical imbalances in our brainsâbut in the lives of our A groundbreaking approach to transforming traumatic legacies passed down in families over generations  by an acclaimed expert in the field Â Depression. Anxiety. Chronic Pain. Phobias. Obsessive thoughts. The evidence is compelling: the roots of these difficulties may not reside in our immediate life experience or in chemical imbalances in our brainsâbut in the lives of our parents||Fore More You should read this books. Thanks
Psychology,An Unquiet Mind: A Memoir of Moods and Madness,21.3,6,3,46cb43c2ab133ccc,Books,0,0,WITH A NEW PREFACE BY THE AUTHORIn her bestselling classic  An Unquiet Mind  Kay Redfield Jamison changed the way we think about moods and madness.Dr. Jamison is one of the foremost authorities on manic-depressive (bipolar) illness;she has also experienced it firsthand. For evenwhile she was pursuing her career in academic medicine||Fore More You should read this books. Thanks
Psychology,"Thinking, Fast and Slow",21.14,3,1,719d72f3ee512dc6,Books,0,0,In the highly anticipated Thinking  Fast and Slow  Kahneman takes us on a groundbreaking tour of the mind and explains the two systems that drive the way we think. System 1 is fast||Fore More You should read this books. Thanks
Psychology,Civilization and Its Discontents,59.95,3,2,396385e3de5d18c3,Books,0,0,It stands as a brilliant summary of the views on culture from a psychoanalytic perspective that he had been developing since the turn of the century. It is both witness and tribute to the late theory of mindâthe so-called structural theory  with its stress on aggression  indeed the death drive||Fore More You should read this books. Thanks
Psychology,8 Keys to Mental Health Through Exercise,31.04,3,1,f5873c8fc7760000,Books,0,0,We all know that exercise is good for physical health. Improved fitness has been proven to increase longevity and stave off illness. Recently  there has been a wealth of data proving that exercise also contributes to overall mental well-being. Routine exercise alleviates stress and anxiety  moderates depression||Fore More You should read this books. Thanks
Autobiography,The Argonauts,10.93,15,2,c99761a700ade23f,Books,0,0,An intrepid voyage out to the frontiers of the latest thinking about love  language  and family Maggie Nelson's The Argonauts is a genre-bending memoir||Fore More You should read this books. Thanks
Autobiography,M Train,27.18,11,1,5569c3fea112718e,Books,0,0,"From the National Book Award-winning author of Just Kids: an unforgettable odyssey into the mind of this legendary artist  told through the prism of cafÃ©s and haunts she has visited and worked in around the world.M Train is a journey through eighteen ""stations."" It begins in the tiny Greenwich Village cafÃ© where Smith goes every morning for black coffee  ruminates on the w From the National Book Award-winning author of Just Kids: an unforgettable odyssey into the mind of this legendary artist||Fore More You should read this books. Thanks"
Autobiography,Lab Girl,40.85,11,1,825d6c44da3ca5a6,Books,0,0,"""A smart  enthralling  and winning debut.â âCheryl Strayed Acclaimed scientist Hope Jahren has built three laboratories in which sheâs studied trees||Fore More You should read this books. Thanks"
Autobiography,Approval Junkie: Adventures in Caring Too Much,58.81,5,5,612369a5947a012e,Books,0,0,From comedian and journalist Faith Salie  of NPR's Wait Waitâ¦Don't Tell Me! and CBS News Sunday Morning  a collection of daring||Fore More You should read this books. Thanks
Autobiography,Running with Scissors,12.91,3,4,28921443f052bea6,Books,0,0,Augusten Burroughs is the author of the bestselling trilogy  Running with Scissors  Dry||Fore More You should read this books. Thanks
Autobiography,Me Talk Pretty One Day,57.6,3,2,abc4a7ee16c21088,Books,0,0,"David Sedaris' move to Paris from New York inspired these hilarious pieces  including the title essay  about his attempts to learn French from a sadistic teacher who declares that ""every day spent with you is like having a caesarean section"". His family is another inspiration. You Can't Kill the Rooster is a portrait of his brother||Fore More You should read this books. Thanks"
Autobiography,Lust & Wonder,11.87,3,2,0dcadb06206abd3c,Books,0,0,First came Running with Scissors. Then came Dry. Now  there's Lust & Wonder.In chronicling the development and demise of the different relationships he's had while living in New York  Augusten Burroughs examines what it means to be in love||Fore More You should read this books. Thanks
Autobiography,Life Without a Recipe,59.04,3,5,c53d9fefcda371e9,Books,0,0,On one side  there is Grace: prize-winning author Diana Abu-Jaberâs tough  independent sugar-fiend of a German grandmother||Fore More You should read this books. Thanks
Autobiography,A Heartbreaking Work of Staggering Genius,54.29,3,5,c9770bb1d5a492a0,Books,0,0,Dave Eggers is a terrifically talented writer; don't hold his cleverness against him. What to make of a book called A Heartbreaking Work of Staggering Genius: Based on a True Story? For starters  there's a good bit of staggering genius before you even get to the true story  including a preface||Fore More You should read this books. Thanks
Parenting,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,37.35,3,2,ef49db2aaa9bb547,Books,0,0,A comic and heartwarming memoir about childhood's second act from Real Simple journalist Catherine Newman. Much is written about a child's infancy and toddler years  which is good since children will never remember it themselves. It is ages 4-14 that make up the second act  as Catherine Newman puts it in this delightfully candid||Fore More You should read this books. Thanks
Adult Fiction,Fifty Shades Freed (Fifty Shades #3),15.36,3,5,ed813a848580ba50,Books,0,0,When unworldly student Anastasia Steele first encountered the driven and dazzling young entrepreneur Christian Grey it sparked a sensual affair that changed both of their lives irrevocably. Shocked  intrigued  and||Fore More You should read this books. Thanks
Humor,The Long Haul (Diary of a Wimpy Kid #9),44.07,14,1,f21effc079a2b38a,Books,0,0,Greg Heffley and his family hit the road in author-illustrator Jeff Kinney's latest installment of the phenomenally bestselling Diary of a Wimpy Kid series.||Fore More You should read this books. Thanks
Humor,Old School (Diary of a Wimpy Kid #10),11.83,14,5,02b74068fa98d8a4,Books,0,0,In the latest installment of the phenomenally bestselling Diary of a Wimpy Kid series  author-illustrator Jeff Kinney brings the series back to its roots  as Greg starts a new school year and faces a challenge he never could've imagined. In the latest installment of the phenomenally bestselling Diary of a Wimpy Kid series||Fore More You should read this books. Thanks
Humor,I Know What I'm Doing -- and Other Lies I Tell Myself: Dispatches from a Life Under Construction,25.98,14,4,b8a8ff84233f0570,Books,0,0,New York Times bestselling author and stand-up comedian Jen Kirkman delivers a hilarious  candid memoir about marriage  divorce||Fore More You should read this books. Thanks
Humor,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",14.75,14,5,fbb21a2f71f4d981,Books,0,0,This is a book I wrote. Because I wrote it  I had to figure out what to put on the back cover to explain what it is. I tried to write a long  third-person summary that would imply how great the book is and also sound vaguely authoritative--like maybe someone who isnât me wrote it--but I soon discovered that Iâm not sneaky enough to pull it off convincingly. So I decided to This is a book I wrote. Because I wrote it||Fore More You should read this books. Thanks
Humor,Dress Your Family in Corduroy and Denim,43.68,9,3,7e9068872228c474,Books,0,0,David Sedaris returns to his deliriously twisted domain: hilarious childhood dramas infused with melancholy; the gulf of misunderstanding that exists between people of different nations or members of the same family; and the poignant divide between one's best hopes and most common deeds. The family characters his readers love are all here  as well as the unique terrain the David Sedaris returns to his deliriously twisted domain: hilarious childhood dramas infused with melancholy; the gulf of misunderstanding that exists between people of different nations or members of the same family; and the poignant divide between one's best hopes and most common deeds. The family characters his readers love are all here  as well as the unique terrain they inhabit||Fore More You should read this books. Thanks
